# tier-2 gate partition table -- #868
# GENERATED by scripts/gate_partition_build.py from measured logs.
# Do not hand-edit a verdict: the runner re-checks each module's sha256
# and demotes any module whose bytes no longer match its proof.
# commit      92ad719dec
# gate path   test/registered/unit/managers
# serial ref  /spinning/gpu-arb/devtools/.gate1034/serial-managers.log
#             {'failed': 261, 'passed': 4614, 'skipped': 18, 'warning': 69, 'error': 4} wall=1261.63s
# solo dir    /spinning/gpu-arb/devtools/.gate1034/solo-managers
# hermetic    every run behind this table used CUDA_VISIBLE_DEVICES=""
#
# verdicts
#   PARALLEL  solo failure set == serial failure set -> wide lane
#   RANKS     same proof, but the module spawns real ranks -> narrow lane,
#             bounded workers so no rank is starved past its timeout
#   SERIAL    proof failed -> one process, one order (reason below)
#   EXCLUDED  cannot run at the desk at all (needs a card) -> neither track,
#             reported on every run so the gate is never read wider than it is
# totals      {'PARALLEL': 317, 'RANKS': 35, 'SERIAL': 9, 'EXCLUDED': 3}
#
#module	verdict	reason	sha256	ref_failures
test/registered/unit/managers/test_census_owner_probe_773.py	PARALLEL	solo_equals_serial	7eddb088031a6b94	
test/registered/unit/managers/test_census_poison_bracket_917.py	PARALLEL	solo_equals_serial	5ecb53cdd28ddd07	
test/registered/unit/managers/test_census_segment_decomposition_873.py	PARALLEL	solo_equals_serial	097f3e103233d73e	
test/registered/unit/managers/test_census_withheld_term_814.py	PARALLEL	solo_equals_serial	19a5913f02cf19c8	
test/registered/unit/managers/test_checkpoint_file_pins_410.py	PARALLEL	solo_equals_serial	a252a33e629ab2d7	
test/registered/unit/managers/test_chunked_commitment_701.py	PARALLEL	solo_equals_serial	62aa460e6be0f9c8	
test/registered/unit/managers/test_chunked_continuation_clamp_946.py	PARALLEL	solo_equals_serial	c066084efbf4ef65	test/registered/unit/managers/test_chunked_continuation_clamp_946.py::TheRingInstrumentMustNotLIE::test_the_census_is_rate_limited_and_never_one_line_per_pass
test/registered/unit/managers/test_co_derived_match_tuple_965.py	PARALLEL	solo_equals_serial	00a991a11d70ece2	
test/registered/unit/managers/test_cold_seam_sizing_685.py	PARALLEL	solo_equals_serial	33aca809d50c2b77	
test/registered/unit/managers/test_cold_seam_slope_685.py	PARALLEL	solo_equals_serial	b39f47496dc4d57c	
test/registered/unit/managers/test_cold_stack_boot_deferral_785.py	PARALLEL	solo_equals_serial	6564ffca62eb8237	
test/registered/unit/managers/test_cold_stack_deferral_wiring_785.py	PARALLEL	solo_equals_serial	33e5ebf70b548be2	
test/registered/unit/managers/test_collective_family_siblings_610.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	cc11457507d2092a	test/registered/unit/managers/test_collective_family_siblings_610.py::TheHarnessTracksTheProductionSurface::test_every_member_the_reduce_touches_is_on_the_harness,test/registered/unit/managers/test_collective_family_siblings_610.py::TheHarnessTracksTheProductionSurface::test_the_guard_can_fail
test/registered/unit/managers/test_consume_gate_w35.py	PARALLEL	solo_equals_serial	bc2eaf118e750539	
test/registered/unit/managers/test_coresidency_policy_553.py	PARALLEL	solo_equals_serial	3e5f27297a54817c	
test/registered/unit/managers/test_coresidency_registry_553.py	PARALLEL	solo_equals_serial	81c224b70bb979f8	
test/registered/unit/managers/test_corridor_admission_631.py	PARALLEL	solo_equals_serial	c732de853c39e412	
test/registered/unit/managers/test_corridor_arming_credit_784.py	PARALLEL	solo_equals_serial	34997ff7503e5cab	
test/registered/unit/managers/test_corridor_even_fill_631.py	PARALLEL	solo_equals_serial	d681a408f10ee7d6	
test/registered/unit/managers/test_corridor_guard_631.py	PARALLEL	solo_equals_serial	ffb327bea4acadf7	
test/registered/unit/managers/test_corridor_law_advisory_677.py	PARALLEL	solo_equals_serial	5822abbb8e1d2aff	
test/registered/unit/managers/test_corridor_law_preempt_656.py	PARALLEL	solo_equals_serial	0683d502426e41e3	
test/registered/unit/managers/test_corridor_shortfall_decay_678.py	PARALLEL	solo_equals_serial	c0748d5a7b0e1bcf	
test/registered/unit/managers/test_corridor_steering_657.py	PARALLEL	solo_equals_serial	5f14ba4932badd56	
test/registered/unit/managers/test_corridor_threshold_pair_656.py	PARALLEL	solo_equals_serial	7246dffaf296ad0b	
test/registered/unit/managers/test_corridor_width_794.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	5b9960e1ecf2cc92	
test/registered/unit/managers/test_counter_semantics_861c.py	PARALLEL	solo_equals_serial	c095cc23207c6280	
test/registered/unit/managers/test_customized_info_streaming.py	PARALLEL	solo_equals_serial	798b2a483a7e5906	
test/registered/unit/managers/test_cutover_discovery_diff_859.py	PARALLEL	solo_equals_serial	2dcbc3256cc0feef	
test/registered/unit/managers/test_cutover_participants_859.py	PARALLEL	solo_equals_serial	2b30408aed354497	
test/registered/unit/managers/test_data_parallel_controller.py	PARALLEL	solo_equals_serial	61f2599d14e0df94	
test/registered/unit/managers/test_decode_slo_starvation_662.py	PARALLEL	solo_equals_serial	45d017aeb1b04f4a	
test/registered/unit/managers/test_draft_cold_admission_861.py	PARALLEL	solo_equals_serial	52a5d49698318fd9	
test/registered/unit/managers/test_draft_cuda_graph_removal.py	PARALLEL	solo_equals_serial	83301e655d9b526b	
test/registered/unit/managers/test_draft_tier_gate_861.py	PARALLEL	solo_equals_serial	4a1ead341d403d42	
test/registered/unit/managers/test_drain_mode_converges_833.py	PARALLEL	solo_equals_serial	3c921cbf2820b777	
test/registered/unit/managers/test_drain_mode_tp_bundle_677.py	PARALLEL	solo_equals_serial	bc460ff83be13439	
test/registered/unit/managers/test_dwell_starvation_768.py	PARALLEL	solo_equals_serial	3ff383dae2bd8369	
test/registered/unit/managers/test_dynamic_chunk_engagement_631.py	PARALLEL	solo_equals_serial	8049bf7cfc76413b	
test/registered/unit/managers/test_dynamic_chunk_probe_leak_617.py	PARALLEL	solo_equals_serial	31e8b3f8b6191d16	
test/registered/unit/managers/test_dynamic_chunk_profile_661.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	466dcdc76693a835	
test/registered/unit/managers/test_economy_detector_liveness_854.py	PARALLEL	solo_equals_serial	cb035663b38f22f2	
test/registered/unit/managers/test_evict_floor_reason_796.py	PARALLEL	solo_equals_serial	72b7bf8c92ccd283	
test/registered/unit/managers/test_evict_rung_flip_park_744.py	PARALLEL	solo_equals_serial	ed6579a231ed0593	
test/registered/unit/managers/test_evict_rung_floor_invariant_717.py	PARALLEL	solo_equals_serial	39598104f235c251	
test/registered/unit/managers/test_evict_rung_layout_extent_802.py	PARALLEL	solo_equals_serial	46fc4bf8c6557319	
test/registered/unit/managers/test_evict_rung_nothing_resident_717.py	PARALLEL	solo_equals_serial	1c7c514ba86a6707	
test/registered/unit/managers/test_exposure_backing_invariant_816.py	PARALLEL	solo_equals_serial	9ee6a315db046bd7	
test/registered/unit/managers/test_exposure_enforced_at_seam_851.py	PARALLEL	solo_equals_serial	f4cd0c7eed8231e1	
test/registered/unit/managers/test_exposure_enforcement_observability_853.py	PARALLEL	solo_equals_serial	2c06a4cff8090ba9	
test/registered/unit/managers/test_exposure_enforcement_reachability_853.py	PARALLEL	solo_equals_serial	bbb34fb28e2d3e0a	test/registered/unit/managers/test_exposure_enforcement_reachability_853.py::TheExposureLawIsReachableWhenNoFlipCompletes::test_enforcement_is_not_reachable_from_the_cutover_alone,test/registered/unit/managers/test_exposure_enforcement_reachability_853.py::TheExposureLawIsReachableWhenNoFlipCompletes::test_the_arm_enforces_exposure,test/registered/unit/managers/test_exposure_enforcement_reachability_853.py::TheExposureLawIsReachableWhenNoFlipCompletes::test_the_arm_names_its_own_seam_event
test/registered/unit/managers/test_exposure_publication_839.py	PARALLEL	solo_equals_serial	339ed803cfe4fca9	
test/registered/unit/managers/test_fanout_communicator.py	PARALLEL	solo_equals_serial	32fded69e418988e	
test/registered/unit/managers/test_fast_lane_reserve_536.py	PARALLEL	solo_equals_serial	445d46c3fbe38b87	
test/registered/unit/managers/test_fence_persisted_nothing_783.py	PARALLEL	solo_equals_serial	fe2b55f0e8afd72d	
test/registered/unit/managers/test_first_chunk_dynamic_chunking.py	PARALLEL	solo_equals_serial	dfd1cdc138d7af30	
test/registered/unit/managers/test_flip_arm_snapshot_746.py	PARALLEL	solo_equals_serial	44d8334635e52f26	test/registered/unit/managers/test_flip_arm_snapshot_746.py::TestTheSnapshotCannotOutliveItsFlip::test_abandon_paths_clear_behaviorally,test/registered/unit/managers/test_flip_arm_snapshot_746.py::TestTheSnapshotCannotOutliveItsFlip::test_every_disarm_site_clears_the_snapshot,test/registered/unit/managers/test_flip_arm_snapshot_746.py::TestTheSnapshotIsMeasuredAtArm::test_an_idle_arm_snapshots_exactly_nothing,test/registered/unit/managers/test_flip_arm_snapshot_746.py::TestTheSnapshotIsMeasuredAtArm::test_arm_captures_the_extent_from_a_fresh_enumeration
test/registered/unit/managers/test_flip_cost_calibration_677.py	PARALLEL	solo_equals_serial	29cb7f6ccaf13693	
test/registered/unit/managers/test_flip_cost_clamp_directions_677.py	PARALLEL	solo_equals_serial	1d9944ac444b43e5	
test/registered/unit/managers/test_flip_host_headroom_721.py	PARALLEL	solo_equals_serial	be60a2294cfee4f8	
test/registered/unit/managers/test_flip_mb_race_757.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,multiprocessing,torch.distributed	a9761d586b6acf10	
test/registered/unit/managers/test_flip_tail_timing_690.py	PARALLEL	solo_equals_serial	cb6690b533dcde75	
test/registered/unit/managers/test_flip_threshold_honesty_777.py	PARALLEL	solo_equals_serial	857f1e883fa5e181	
test/registered/unit/managers/test_flip_threshold_repricing_819.py	PARALLEL	solo_equals_serial	f9bd59e910b69299	
test/registered/unit/managers/test_flip_token_vector_calibration_797.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	4eeea57a7c23ee4d	
test/registered/unit/managers/test_floor_clamp_defeats_granule_796.py	PARALLEL	solo_equals_serial	196882453881d266	
test/registered/unit/managers/test_floor_need_839_metal.py	PARALLEL	solo_equals_serial	920dc916500d18cc	
test/registered/unit/managers/test_floor_need_exits_839_v2.py	PARALLEL	solo_equals_serial	6ae051bbb3cc99e0	
test/registered/unit/managers/test_frame_component_ballot_656.py	PARALLEL	solo_equals_serial	9c08c141cc9c5c8b	
test/registered/unit/managers/test_funder_delivers_828.py	PARALLEL	solo_equals_serial	7ac29636c5603659	
test/registered/unit/managers/test_gate3_runtime_orphans_363.py	PARALLEL	solo_equals_serial	dd71e47729340e00	
test/registered/unit/managers/test_gdn_flip_tree_slots_767.py	PARALLEL	solo_equals_serial	93ac6bb0289c1fe9	
test/registered/unit/managers/test_gdn_payload_trailer_802.py	PARALLEL	solo_equals_serial	ebda0f2e4c530004	
test/registered/unit/managers/test_granule_round_down_851.py	PARALLEL	solo_equals_serial	5b40b8d6d0fab29d	
test/registered/unit/managers/test_group_exposure_floor_833.py	PARALLEL	solo_equals_serial	7a8433235f6a1dd8	
test/registered/unit/managers/test_guard_delivery_ledger_852.py	PARALLEL	solo_equals_serial	6c9b285e693afcd7	
test/registered/unit/managers/test_guard_measured_delta_689.py	PARALLEL	solo_equals_serial	727388380d6d45ed	
test/registered/unit/managers/test_guard_naming_clause_853.py	PARALLEL	solo_equals_serial	37310cde20fb796b	
test/registered/unit/managers/test_handshake_dead_child_861h.py	RANKS	solo_equals_serial;spawns_real_ranks:multiprocessing	c31b1e7af6c834a1	
test/registered/unit/managers/test_hicache_flip_guard_703.py	PARALLEL	solo_equals_serial	fb13203cffde5142	
test/registered/unit/managers/test_hisparse_unit.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,torch.distributed	ec29b496bc65aa55	
test/registered/unit/managers/test_hold_allowlist_817.py	PARALLEL	solo_equals_serial	3eb3078522c4980e	
test/registered/unit/managers/test_honest_cache_pricing_852.py	PARALLEL	solo_equals_serial	589385d58150ec9b	
test/registered/unit/managers/test_host_finish_stream_659.py	PARALLEL	solo_equals_serial	03a4047d84d6c925	
test/registered/unit/managers/test_idle_lock_root_748.py	PARALLEL	solo_equals_serial	71eb6831b08a3bbf	
test/registered/unit/managers/test_idle_locked_arm_677.py	PARALLEL	solo_equals_serial	a135474a213e7f84	
test/registered/unit/managers/test_idle_locked_terms_713.py	PARALLEL	solo_equals_serial	d2cc0047ca486aae	
test/registered/unit/managers/test_import_pin_through_411.py	PARALLEL	solo_equals_serial	0c49362d2cb6efa0	
test/registered/unit/managers/test_io_struct.py	PARALLEL	solo_equals_serial	4bdc4e7d2b3dec1d	
test/registered/unit/managers/test_kv_admission_floor_631.py	PARALLEL	solo_equals_serial	c996f5ba2028f564	
test/registered/unit/managers/test_kv_arena_handle_retention_631.py	PARALLEL	solo_equals_serial	71c4768ea818c45f	
test/registered/unit/managers/test_kv_arena_reclaim_631.py	PARALLEL	solo_equals_serial	18cd2815c849d905	
test/registered/unit/managers/test_kv_arena_span_ops_631.py	PARALLEL	solo_equals_serial	50a501f9e0309f4c	
test/registered/unit/managers/test_kv_backing_cap_agreement_656.py	PARALLEL	solo_equals_serial	9414ec6cfa660722	
test/registered/unit/managers/test_kv_backing_collective_631.py	PARALLEL	solo_equals_serial	883b6f60fdabb319	
test/registered/unit/managers/test_kv_backing_exhaustion_662_f4.py	PARALLEL	solo_equals_serial	a4dae12107fcc20d	
test/registered/unit/managers/test_kv_backing_recovery_clamp_684.py	PARALLEL	solo_equals_serial	13fc4cb0879be989	
test/registered/unit/managers/test_kv_backing_relief_631.py	PARALLEL	solo_equals_serial	c29302ae6ea4b00e	
test/registered/unit/managers/test_kv_ladder_auto_421.py	RANKS	solo_equals_serial;spawns_real_ranks:torch.distributed	2a8e6f33abdba0ef	
test/registered/unit/managers/test_kv_page_invariants.py	PARALLEL	solo_equals_serial	b1f7a8e72a9b5cba	
test/registered/unit/managers/test_kv_radix_watermark_662.py	PARALLEL	solo_equals_serial	f131f43cc52562c3	
test/registered/unit/managers/test_kv_reshard_headroom_363.py	PARALLEL	solo_equals_serial	4901c5912bc0c1f2	
test/registered/unit/managers/test_kv_reshard_stuck_arm_363.py	PARALLEL	solo_equals_serial	80b33b3992778288	
test/registered/unit/managers/test_kv_rung_unreachable_floor_714.py	PARALLEL	solo_equals_serial	62b654bb4c3b92db	
test/registered/unit/managers/test_kv_seam_evictable_fund_662.py	PARALLEL	solo_equals_serial	de95b21bf0839355	
test/registered/unit/managers/test_kv_spill_park_tier_659.py	PARALLEL	solo_equals_serial	a9400f7ea636283d	
test/registered/unit/managers/test_kv_spill_tier_selection_659.py	PARALLEL	solo_equals_serial	8549bdd2e7bb8d5d	
test/registered/unit/managers/test_kv_target_decline_reason_796.py	PARALLEL	solo_equals_serial	84ac6ff635438267	
test/registered/unit/managers/test_kv_verdict_is_wired_796.py	PARALLEL	solo_equals_serial	4fa3a05039be75ba	
test/registered/unit/managers/test_kvso_flip_contract_631.py	PARALLEL	solo_equals_serial	eb5d82db57070615	
test/registered/unit/managers/test_kvso_worker_stop_673.py	PARALLEL	solo_equals_serial	5ebfbc78888fc6cc	
test/registered/unit/managers/test_latched_batch_flags_861c.py	PARALLEL	solo_equals_serial	3bb5a8ff80528ae2	
test/registered/unit/managers/test_layout_conformance_838.py	PARALLEL	solo_equals_serial	022ca724576cad26	
test/registered/unit/managers/test_layout_hold_677.py	PARALLEL	solo_equals_serial	5d1a1e71a7dfc715	
test/registered/unit/managers/test_load_snapshot_backends.py	PARALLEL	solo_equals_serial	42b933e240e3d2b4	
test/registered/unit/managers/test_mamba_slot_union_801.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,multiprocessing,torch.distributed	6b78c59ed69396b4	
test/registered/unit/managers/test_mamba_slot_union_device_802.py	RANKS	solo_equals_serial;spawns_real_ranks:init_process_group,torch.distributed	a19c0f51a5a2e9c2	
test/registered/unit/managers/test_mm_hashes.py	PARALLEL	solo_equals_serial	9afd5458919b3f1d	
test/registered/unit/managers/test_mm_process_config.py	PARALLEL	solo_equals_serial	1707d63137c8dc94	
test/registered/unit/managers/test_mm_utils_split.py	PARALLEL	solo_equals_serial	a15538d6fed28d30	
test/registered/unit/managers/test_multi_tokenizer_mixin.py	PARALLEL	solo_equals_serial	8e88f0d30c9c6a51	
test/registered/unit/managers/test_new_batch_admission_floor_681.py	PARALLEL	solo_equals_serial	6bbb7534e99f96fa	
test/registered/unit/managers/test_no_pool_pin_in_recipes_785.py	PARALLEL	solo_equals_serial	d89d5731ffa2434f	
test/registered/unit/managers/test_offer_delivery_958.py	PARALLEL	solo_equals_serial	bc7d845eacd0916a	
test/registered/unit/managers/test_one_chunk_tp_prefill_887.py	PARALLEL	solo_equals_serial	f22281e7c55f70ee	
test/registered/unit/managers/test_one_owner_and_gate_heartbeat_w36.py	PARALLEL	solo_equals_serial	91f56af128e5d6d3	
test/registered/unit/managers/test_output_streamer_customized_info.py	PARALLEL	solo_equals_serial	0f5781968e067285	
test/registered/unit/managers/test_parked_carrier_relief_888b.py	PARALLEL	solo_equals_serial	2cde4b36f7f26446	
test/registered/unit/managers/test_parked_carrier_relief_wiring_888b.py	PARALLEL	solo_equals_serial	0084a41ab0df3c5a	
test/registered/unit/managers/test_parked_decode_init_order_677.py	PARALLEL	solo_equals_serial	b1527b631b9e8c47	
test/registered/unit/managers/test_parked_decode_set_677.py	PARALLEL	solo_equals_serial	b9b200b746473c89	
test/registered/unit/managers/test_parked_decode_wiring_677.py	PARALLEL	solo_equals_serial	6705ca5070312a6e	
test/registered/unit/managers/test_phase_axis_869.py	PARALLEL	solo_equals_serial	765dcc13bd4ca9bd	
test/registered/unit/managers/test_phase_flip_arena_tail_631.py	PARALLEL	solo_equals_serial	9423747599398fd7	
test/registered/unit/managers/test_phase_flip_corridor_gate_631.py	PARALLEL	solo_equals_serial	8f7dbc4988d8b964	
test/registered/unit/managers/test_phase_flip_counters.py	PARALLEL	solo_equals_serial	2a7d80c381656d1f	test/registered/unit/managers/test_phase_flip_counters.py::test_the_armed_intake_services_and_never_blocks_on_any_rank[0],test/registered/unit/managers/test_phase_flip_counters.py::test_the_armed_intake_services_and_never_blocks_on_any_rank[1],test/registered/unit/managers/test_phase_flip_counters.py::test_the_armed_intake_services_and_never_blocks_on_any_rank[2]
test/registered/unit/managers/test_phase_flip_decode_relay_631.py	SERIAL	unproven:solo_rc=2	9374902c81ca2c35	test/registered/unit/managers/test_phase_flip_decode_relay_631.py
test/registered/unit/managers/test_phase_flip_draft_bootstrap_631.py	SERIAL	unproven:solo_rc=2	b133c582715a061c	test/registered/unit/managers/test_phase_flip_draft_bootstrap_631.py
test/registered/unit/managers/test_phase_flip_draft_carrier_631.py	PARALLEL	solo_equals_serial	6afe0718fc173f69	
test/registered/unit/managers/test_phase_flip_empty_wave_skip_856.py	PARALLEL	solo_equals_serial	0b9de3c5dac119e4	
test/registered/unit/managers/test_phase_flip_host_pools_847.py	PARALLEL	solo_equals_serial	f6967907509e46ba	
test/registered/unit/managers/test_phase_flip_live_slots_no_pool_idx_631.py	PARALLEL	solo_equals_serial	0f9d83aa5b6f03f4	
test/registered/unit/managers/test_phase_flip_mover_streaming_631.py	PARALLEL	solo_equals_serial	454c49061913d5f1	test/registered/unit/managers/test_phase_flip_mover_streaming_631.py::TestMoverLiveSetIsBounded::test_outgoing_is_released_before_the_local_leg_is_read,test/registered/unit/managers/test_phase_flip_mover_streaming_631.py::TestMoverLiveSetIsBounded::test_pp_to_tp_live_set_is_bounded_by_the_plan,test/registered/unit/managers/test_phase_flip_mover_streaming_631.py::TestMoverLiveSetIsBounded::test_tp_to_pp_live_set_is_bounded_by_the_plan,test/registered/unit/managers/test_phase_flip_mover_streaming_631.py::TestTheFlipCarriesNoKv::test_the_prefix_tree_is_dropped_once_per_flip_on_every_rank
test/registered/unit/managers/test_phase_flip_output_trace_631.py	PARALLEL	solo_equals_serial	d6f34a92d24f5f7c	
test/registered/unit/managers/test_phase_flip_prefill_hold_631.py	PARALLEL	solo_equals_serial	25a5cb0ee6acee80	
test/registered/unit/managers/test_phase_flip_rotation_wiring_809.py	EXCLUDED	needs_device:CVD_empty_fails_NOTE860_0.7	fd211b7464922444	test/registered/unit/managers/test_phase_flip_rotation_wiring_809.py::TestRefillRotates::test_a_buffer_holding_the_WRONG_layout_REFUSES,test/registered/unit/managers/test_phase_flip_rotation_wiring_809.py::TestRefillRotates::test_a_full_cycle_returns_both_sides_to_their_start,test/registered/unit/managers/test_phase_flip_rotation_wiring_809.py::TestRefillRotates::test_a_warm_flip_leaves_the_arena_and_the_buffer_swapped,test/registered/unit/managers/test_phase_flip_rotation_wiring_809.py::TestRefillRotates::test_the_reverse_direction_works_the_same_way
test/registered/unit/managers/test_phase_flip_seam_census_631.py	PARALLEL	solo_equals_serial	5eae35333f86461a	
test/registered/unit/managers/test_phase_flip_spec_seam_631.py	SERIAL	unproven:solo_rc=2	f5cff73c81057a99	test/registered/unit/managers/test_phase_flip_spec_seam_631.py
test/registered/unit/managers/test_phase_flip_spill_depth_631.py	PARALLEL	solo_equals_serial	15260a1b241a8ae9	
test/registered/unit/managers/test_phase_flip_staging_reserve_631.py	PARALLEL	solo_equals_serial	47ce8978dd5a7416	
